Linux 2.6.32-431.el6.i686 (bogon) 	06/09/2019 	_i686_	(24 CPU)

12:00:01 AM       DEV       tps  rd_sec/s  wr_sec/s  avgrq-sz  avgqu-sz     await     svctm     %util
06:00:02 AM  dev253-0      0.44      0.00      3.55      8.00      0.01     11.55      4.27      0.19
06:00:02 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:00:02 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 AM    dev8-0      0.27      0.00      2.87     10.55      0.00      8.72      4.76      0.13
06:10:01 AM  dev253-0      0.36      0.00      2.87      8.00      0.00      8.70      3.61      0.13
06:10:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 AM    dev8-0      0.33      0.00      3.32     10.11      0.00      8.90      4.88      0.16
06:20:01 AM  dev253-0      0.42      0.00      3.33      8.00      0.00      8.69      3.85      0.16
06:20:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 AM    dev8-0      0.31      0.00      3.10     10.09      0.00      9.10      4.95      0.15
06:30:01 AM  dev253-0      0.39      0.00      3.08      8.00      0.00      9.46      3.94      0.15
06:30:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 AM    dev8-0      0.30      0.00      3.04     10.13      0.00      9.14      5.14      0.15
06:40:01 AM  dev253-0      0.38      0.00      3.04      8.00      0.00      9.22      4.06      0.15
06:40:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 AM    dev8-0      0.34      0.00      3.64     10.60      0.00      9.81      4.77      0.16
06:50:01 AM  dev253-0      0.46      0.00      3.66      8.00      0.00      9.95      3.58      0.16
06:50:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 AM    dev8-0      0.32      0.00      3.24     10.23      0.00     10.07      4.96      0.16
07:00:01 AM  dev253-0      0.40      0.00      3.23      8.00      0.00      9.62      3.90      0.16
07:00:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01 AM  dev253-2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01 AM    dev8-0      0.43      0.00      5.62     13.00      0.01     18.34      4.80      0.21
07:10:01 AM  dev253-0      0.66      0.00      5.30      8.00      0.01     17.11      2.85      0.19
07:10:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01 AM  dev253-2      0.04      0.00      0.32      8.00      0.00     12.92      4.58      0.02
07:20:01 AM    dev8-0      0.30      0.00      3.08     10.32      0.00      9.32      5.20      0.16
07:20:01 AM  dev253-0      0.39      0.00      3.08      8.00      0.00      9.64      4.03      0.16
07:20:01 AM  dev253-1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
